ID;Name;FullName;Age;Height;Weight;Nationality;Overall;Potential;Growth;TotalStats;BaseStats;BestPosition;Club;ValueEUR;WageEUR;ReleaseClause;ContractUntil;ClubJoined;PreferredFoot
239590;R. Gonz�lez;Ramiro Gonz�lez;31;183;80;Argentina;68;68;0;1469;309;CB;Platense;825000;5000;1200000;2023;2022;Right
234726;J. Rodr�guez;Jos� Luis Rodr�guez;24;180;69;Panama;68;74;6;1709;379;LM;Deportivo Alav�s;1900000;5000;3400000;2023;2019;Left
266214;B. Heras;Brian Heras;27;181;80;Ecuador;68;71;3;1063;392;GK;LDU Quito;1200000;500;2700000;2022;2022;Right
264422;M. Abline;Matthis Abline;19;176;70;France;68;84;16;1637;348;ST;Stade Rennais FC;3100000;11000;7800000;2025;2021;Right
239589;W. Kanga;Wilfried Kanga;24;189;90;France;68;75;7;1670;371;ST;Hertha BSC;2400000;11000;4600000;2026;2022;Right
233957;S. Field;Sam Field;24;185;65;England;68;75;7;1769;375;CDM;Queens Park Rangers;2400000;12000;5000000;2024;2021;Left
206053;D. Marsura;Davide Marsura;28;187;78;Italy;68;68;0;1728;379;LW;Pisa;1200000;3000;1900000;2023;2021;Right
223212;O. �a?layan;O?ulcan �a?layan;26;188;78;Turkey;68;69;1;1745;372;RM;Galatasaray SK;1400000;22000;2800000;2024;2020;Right
203237;Yu Sang Hun;Sang Hun Yu;33;194;84;Korea Republic;68;68;0;1134;369;GK;Gangwon FC;400000;3000;500000;2026;2022;Right
232067;N. Bandiera;Neri Bandiera;32;172;65;Argentina;68;68;0;1701;365;LM;Barracas Central;950000;5000;1400000;2022;2022;Right
237203;C. Paredes;Cristhian Paredes;24;183;69;Paraguay;68;74;6;1838;393;CM;Portland Timbers;1800000;3000;3100000;2022;2020;Right
205972;R. Bentancourt;Rub�n Bentancourt;29;184;80;Uruguay;68;68;0;1708;361;ST;Club Atl�tico Pe�arol;1200000;500;2600000;2023;2021;Right
241812;L. Kramer;Lars Kramer;22;192;86;Netherlands;68;75;7;1486;324;CB;Aalborg BK;2300000;5000;3300000;2025;2022;Right
247188;V�ctor Ruiz;V�ctor Ruiz Abril;28;173;66;Spain;68;68;0;1790;377;CAM;Al Fayha;1200000;11000;2000000;2024;2022;Right
194196;F. Diagne;Fallou Diagne;32;185;78;Senegal;68;68;0;1714;362;CB;Chennaiyin FC;775000;1000;1000000;2025;2022;Right
264085;D. Brekalo;David Brekalo;23;186;88;Slovenia;68;76;8;1542;345;CB;Viking FK;2500000;2000;3600000;2024;2021;Right
254183;�. Romero;�ngel Romero;31;181;73;Peru;68;68;0;1915;406;CDM;Cienciano;850000;500;1800000;2022;2022;Right
262119;B. Tomiak;Boris Tomiak;23;193;87;Germany;68;75;7;1522;340;CB;1. FC Kaiserslautern;2200000;5000;3900000;2023;2021;Right
265704;W. Gonz�lez;Wilmar Gonz�lez;28;178;75;Colombia;68;68;0;1809;391;RM;Hermanos Colmenarez;1200000;500;2600000;2022;2021;Left
268776;H. Ahmed;Homam Ahmed;22;192;75;Qatar;68;75;7;1700;370;LWB;Free agent;0;0;0;;2022;Left
220140;F. Kent;Frankie Kent;26;188;76;England;68;71;3;1545;342;CB;Peterborough United;1400000;5000;2600000;2024;2019;Right
260843;A. Zaroury;Anass Zaroury;21;176;68;Belgium;68;79;11;1754;374;CAM;Royal Charleroi S.C.;2700000;5000;4600000;2023;2021;Right
248811;Bruno Louren�o;Bruno Miguel Ponces Louren�o;24;179;67;Portugal;68;74;6;1767;377;CAM;Boavista FC;1900000;6000;4400000;2025;2022;Left
236267;D. Aimar;Dar�o Aimar;27;182;80;Ecuador;68;71;3;1503;321;CB;Barcelona Sporting Club;1400000;500;3200000;2022;2016;Right
264427;J. Boselli;Juan Boselli;22;174;76;Uruguay;68;77;9;1595;341;ST;Gil Vicente FC;2700000;5000;6200000;2025;2022;Left
235242;D. Heymans;Daan Heymans;23;193;79;Belgium;68;73;5;1818;381;ST;Royal Charleroi S.C.;1800000;6000;2800000;2025;2022;Right
223722;J. Zapata;Juan Zapata;28;172;63;Colombia;68;68;0;1794;383;RW;Hermanos Colmenarez;1200000;500;2600000;2022;2020;Right
214250;M. Palacios;Manuel Palacios;29;183;75;Colombia;68;68;0;1779;399;RM;Seongnam FC;1200000;3000;1500000;2027;2022;Right
265450;J. Bakayoko;Johan Bakayoko;19;179;70;Belgium;68;85;17;1653;365;LM;PSV;3100000;5000;6300000;2025;2019;Left
261865;Miguel Guti�rrez;Miguel Guti�rrez Ortega;20;180;73;Spain;68;81;13;1687;369;LB;Girona FC;2800000;7000;7900000;2027;2022;Left
225769;G. Dobson;George Dobson;24;185;75;England;68;72;4;1790;376;CDM;Charlton Athletic;1600000;4000;2900000;2023;2021;Right
270825;N. Benbouali;Nadhir Benbouali;22;190;85;Algeria;68;75;7;1562;343;ST;Royal Charleroi S.C.;2500000;6000;4300000;2025;2022;Left
266217;W. Ortega;Washington Ortega;27;181;71;Uruguay;68;72;4;971;373;GK;La Equidad;1300000;500;2900000;2022;2022;Left
200425;M. te Wierik;Mike te Wierik;30;191;73;Netherlands;68;68;0;1720;359;CB;FC Groningen;1000000;4000;1500000;2024;2021;Right
189160;G. McCleary;Garath McCleary;35;183;76;Jamaica;68;68;0;1799;390;RW;Wycombe Wanderers;500000;4000;875000;2023;2020;Right
235496;O. Rathbone;Oliver Rathbone;25;176;76;England;68;72;4;1901;416;CDM;Rotherham United;1700000;7000;3300000;2024;2021;Right
270824;Arthur Sales;Arthur de Oliveira Sales;19;184;78;Brazil;68;78;10;1578;343;ST;FC Pa�os de Ferreira;2600000;3000;6000000;2026;2021;Left
200840;C. Nelson;Curtis Nelson;29;183;74;England;68;68;0;1653;358;CB;Cardiff City;1000000;13000;1900000;2023;2019;Right
224648;Li Lei;Lei Li;30;182;75;China PR;68;68;0;1830;387;LB;Grasshopper Club Z�rich;1000000;5000;1500000;2023;2022;Left
219216;J. Windass;Josh Windass;28;175;68;England;68;68;0;1816;383;RW;Sheffield Wednesday;1200000;7000;2100000;2023;2020;Right
247385;L. Buchanan;Lee Buchanan;21;175;73;England;68;78;10;1639;360;LWB;SV Werder Bremen;2600000;6000;5200000;2022;2022;Left
192853;M. Carretta;Mirko Carretta;31;178;75;Italy;68;68;0;1682;369;RW;S�dtirol;1000000;2000;1600000;2024;2022;Left
247126;N. Galovi?;Nino Galovi?;29;186;80;Croatia;68;68;0;1661;368;CB;FC Arouca;1000000;3000;2100000;2023;2022;Right
256086;O. Mora;Oslimg Mora;23;170;83;Peru;68;71;3;1743;383;RM;Club Alianza Lima;1600000;500;3600000;2023;2018;Right
221271;T. Pellenard;Th�o Pellenard;28;182;78;France;68;69;1;1680;357;CB;AJ Auxerre;1100000;8000;2300000;2024;2021;Left
235863;M. Varnier;Marco Varnier;24;186;82;Italy;68;75;7;1585;349;CB;SPAL;2200000;13000;0;2023;2021;Right
256088;M. Carcel�n;Michael Carcel�n;25;188;85;Ecuador;68;72;4;1799;393;CM;Barcelona Sporting Club;1700000;500;3900000;2025;2021;Right
257368;L. Pirola;Lorenzo Pirola;20;185;79;Italy;68;80;12;1595;346;CB;US Salernitana 1919;2700000;14000;0;2023;2020;Left
246617;Javi Mier;Javier Mier Mart�nez;23;176;69;Spain;68;76;8;1960;406;CAM;Real Oviedo;2700000;4000;4900000;2023;2018;Right
259929;J. �lvarez;Jos� �lvarez;27;175;62;Uruguay;68;68;0;1716;366;LM;Club Atl�tico Banfield;1300000;7000;2000000;2023;2019;Left
248661;C. Niasse;Cheikh Niasse;22;188;73;Senegal;68;76;8;1671;363;CDM;BSC Young Boys;2600000;7000;4400000;2026;2022;Right
266586;L. Mafouta;Louis Mafouta;27;181;70;Central African Republic;68;68;0;1648;357;ST;US Quevilly Rouen M�tropole;1300000;3000;2300000;2025;2022;Right
208730;E. Valentini;Enrico Valentini;33;182;80;Germany;68;68;0;1857;387;RB;1. FC N�rnberg;625000;5000;1000000;2023;2017;Right
225114;M. Mahi;Mimoun Mahi;28;181;69;Morocco;68;68;0;1807;377;ST;FC Utrecht;1200000;8000;1800000;2024;2020;Right
240730;K. Zohi;K�vin Zohi;25;177;75;Mali;68;71;3;1681;362;RM;FC Vizela;1600000;3000;3400000;2024;2021;Right
235355;D. Duarte;Deroy Duarte;22;177;72;Cape Verde Islands;68;74;6;1898;411;CAM;Fortuna Sittard;1900000;6000;3200000;2024;2021;Right
235867;L. Strizzolo;Luca Strizzolo;30;188;83;Italy;68;68;0;1611;355;ST;US Cremonese;1200000;6000;2200000;2024;2019;Right
240987;M. Cooper;Michael Cooper;22;185;75;England;68;77;9;1057;362;GK;Plymouth Argyle;2300000;4000;4500000;2024;2018;Right
244827;A. Duarte;Alejandro Duarte;28;182;79;Peru;68;70;2;997;356;GK;Club Sporting Cristal;1000000;500;2200000;2022;2021;Right
258133;G. De Amores;Guillermo De Amores;27;186;78;Uruguay;68;71;3;1018;364;GK;Club Atl�tico Lan�s;1200000;5000;1900000;2026;2022;Right
236885;B. Vazquez;Brandon Vazquez;23;188;79;United States;68;76;8;1630;351;ST;FC Cincinnati;2700000;4000;4500000;2022;2019;Right
254344;M. Pardo;Mat�as Pardo;26;172;67;Argentina;68;68;0;1636;346;LM;Patronato;1300000;7000;1900000;2023;2019;Right
244050;W. Burger;Wouter Burger;21;191;83;Netherlands;68;78;10;1787;400;CM;FC Basel 1893;2600000;5000;4400000;2025;2021;Left
241489;Nolaskoain;Peru Nolaskoain Esnal;23;186;82;Spain;68;75;7;1764;375;CB;Athletic Club de Bilbao;2200000;8000;5100000;2024;2016;Right
186449;L. Kelly;Liam Kelly;32;187;88;Scotland;68;68;0;1741;361;CDM;Coventry City;800000;9000;1500000;2024;2017;Right
207954;B. Behrendt;Brian Behrendt;30;187;77;Germany;68;68;0;1721;357;CB;Eintracht Braunschweig;1000000;6000;1600000;2024;2021;Right
225106;Jorge S�enz;Jorge S�enz de Miera;25;192;75;Spain;68;73;5;1672;358;CB;CD Legan�s;1600000;11000;0;2023;2019;Right
232786;K. Endo;Keita Endo;24;175;70;Japan;68;73;5;1739;370;RM;Eintracht Braunschweig;1800000;10000;0;2023;2021;Right
234066;J. Hove;Johan Hove;21;177;72;Norway;68;80;12;1881;399;CAM;Str�msgodset IF;3000000;2000;4400000;2023;2018;Right
237138;Y. Maziz;Youssef Maziz;24;175;68;France;68;73;5;1754;364;CAM;FC Metz;1800000;3000;3400000;2024;2016;Right
242002;G. Mainero;Guido Mainero;27;177;76;Argentina;68;68;0;1817;394;RM;Club Atl�tico Sarmiento;1300000;6000;0;2022;2018;Right
225875;N. Kreuzer;Niklas Kreuzer;29;178;76;Germany;68;68;0;1909;400;RWB;Hallescher FC;1100000;3000;1600000;2023;2021;Right
191572;Zheng Zheng;Zheng Zheng;32;186;77;China PR;68;68;0;1885;403;CB;Shandong Taishan;775000;8000;1200000;2025;2008;Left
239443;D. McNamara;Danny McNamara;23;174;72;Republic of Ireland;68;74;6;1710;374;RWB;Millwall;1800000;5000;3800000;2023;2017;Right
227594;J. Obrian;J�der Obrian;27;165;63;Colombia;68;68;0;1743;378;RM;FC Dallas;1300000;4000;2000000;2023;2021;Right
248147;M. Praszelik;Mateusz Praszelik;21;184;74;Poland;68;79;11;1789;377;CAM;Hellas Verona;2700000;4000;0;2023;2020;Right
255827;R. Veselinovi?;Ranko Veselinovi?;23;188;77;Serbia;68;74;6;1471;322;CB;Vancouver Whitecaps FC;1700000;3000;2900000;2023;2020;Right
219988;F. Avenatti;Felipe Avenatti;29;197;90;Uruguay;68;68;0;1691;361;ST;Standard de Li�ge;1200000;8000;1800000;2023;2019;Left
227668;S. Ichazo;Salvador Ichazo;30;188;86;Uruguay;68;68;0;1124;379;GK;Club Atl�tico River Plate;800000;500;1700000;2022;2021;Left
246100;K. Askildsen;Kristoffer Askildsen;21;190;77;Norway;68;80;12;1755;374;CM;Lecce;3000000;6000;0;2023;2020;Right
254036;H. Ru�z D�az;Haibrany Ru�z D�az;29;177;74;Uruguay;68;68;0;1667;360;CB;Platense;1000000;6000;1500000;2023;2019;Right
204380;J. Brinkies;Johannes Brinkies;29;188;87;Germany;68;70;2;1190;392;GK;FSV Zwickau;1000000;1000;1500000;2024;2016;Right
214876;J. Marriott;Jack Marriott;27;173;71;England;68;68;0;1666;358;ST;Peterborough United;1300000;6000;2300000;2024;2021;Right
227932;L. Fr�de;Lukas Fr�de;27;192;85;Germany;68;69;1;1691;358;CB;F.C. Hansa Rostock;1200000;6000;2000000;2023;2022;Right
259978;Jes�s Bueno;Jes�s Daniel Bueno ��ez;23;178;74;Venezuela;68;75;7;1736;369;CDM;Philadelphia Union;2300000;3000;3900000;2023;2021;Right
261771;M. Sahi;Mo�se Sahi;20;175;68;Mali;68;79;11;1652;354;ST;FC Annecy;2700000;8000;0;2023;2021;Left
236427;S. Olsson;Simon Olsson;24;185;81;Sweden;68;73;5;1680;374;CM;SC Heerenveen;1800000;3000;2700000;2026;2022;Right
234379;Thiago Rodrigues;Thiago Rodrigues da Silva;26;185;75;Brazil;68;73;5;1112;363;GK;Estoril Praia;1400000;3000;3000000;2023;2020;Right
166539;D. Etienne Jr.;Derrick Etienne Jr.;25;178;77;Haiti;68;70;2;1712;376;RM;Columbus Crew;1500000;4000;2400000;2022;2020;Right
225931;M. Duelund;Mikkel Duelund;25;178;74;Denmark;68;71;3;1846;384;CAM;N.E.C. Nijmegen;1600000;500;0;2023;2018;Right
211339;R. Cardozo;Rudy Cardozo;32;171;70;Bolivia;68;68;0;1793;375;LM;Royal Pari;950000;500;2000000;2022;2022;Left
268683;M. Folorunsho;Michael Folorunsho;24;185;80;Italy;68;72;4;1869;394;CAM;Bari;1700000;15000;0;2023;2019;Right
199051;Yohan Tavares;Yohan Tavares;34;188;83;Portugal;68;68;0;1611;340;CB;Stade Lavallois Mayenne FC;400000;2000;700000;2023;2022;Right
257162;Fabiano Souza;Fabiano Josu� de Souza Silva;22;170;64;Brazil;68;79;11;1777;390;RM;SC Braga;2700000;5000;5900000;2024;2019;Right
233820;S. Sinyan;Sheriff Sinyan;25;188;84;Gambia;68;72;4;1709;372;CB;Molde FK;1500000;3000;2000000;2023;2020;Right
239498;B. Henning;Bryan Henning;27;172;73;Germany;68;68;0;1823;395;CDM;Eintracht Braunschweig;1300000;7000;2000000;2023;2021;Right
236938;M. Wilks;Mallik Wilks;23;183;73;England;68;74;6;1711;374;ST;Hull City;1900000;7000;4000000;2023;2020;Left
233098;S. Floranus;Sherel Floranus;23;181;74;Netherlands;68;75;7;1776;391;RWB;Antalyaspor;2300000;8000;5100000;2024;2021;Right
226442;H. Pehlivan;Halil ?brahim Pehlivan;28;183;72;Turkey;68;68;0;1708;372;LWB;Gazi?ehir Gaziantep F.K.;1100000;7000;2200000;2023;2021;Left
222346;Shi Ke;Ke Shi;29;182;81;China PR;68;68;0;1522;327;CB;Shandong Taishan;1000000;8000;1600000;2027;2021;Right
263562;H. Ghacha;Houssam Eddine Ghacha;26;170;67;Algeria;68;69;1;1725;356;RM;Antalyaspor;1400000;10000;2900000;2023;2021;Left
253321;M. Corozo;Mois�s Corozo;29;177;79;Ecuador;68;68;0;1903;393;CB;LDU Quito;1000000;500;2200000;2023;2020;Right
207753;Oh Ban Suk;Ban Suk Oh;34;190;81;Korea Republic;68;68;0;1363;289;CB;Incheon United FC;400000;2000;500000;2022;2021;Right
213644;A. Geipl;Andreas Geipl;30;178;73;Germany;68;68;0;1809;378;CB;1. FC Heidenheim 1846;1000000;9000;1600000;2023;2020;Right
214412;P. Magalh�es;Paulo Magalh�es;32;177;74;Chile;68;68;0;1760;377;RB;CD Antofagasta;825000;500;1800000;2022;2021;Right
229260;K. Bua;Kevin Bua;28;180;77;Switzerland;68;68;0;1705;377;LM;FC Sion;1200000;11000;1700000;2024;2021;Right
237708;M. Sylla;Moussa Sylla;22;181;70;France;68;75;7;1655;363;ST;FC Utrecht;2500000;6000;4300000;2023;2020;Right
239708;M. Ragu�;Marko Ragu�;24;192;80;Austria;68;73;5;1625;349;ST;FK Austria Wien;1800000;8000;2700000;2026;2022;Right
262291;R. De Reuck;Rushine De Reuck;26;183;73;South Africa;68;73;5;1631;348;CB;Mamelodi Sundowns FC;1600000;500;3600000;2025;2021;Right
192658;S. Jung;Sebastian Jung;32;179;72;Germany;68;68;0;1791;378;RB;Karlsruher SC;825000;6000;1300000;2023;2020;Right
253586;G. Ch�vez;Gianfranco Ch�vez;23;180;74;Peru;68;74;6;1513;330;CB;Club Sporting Cristal;1700000;500;4000000;2023;2017;Right
223122;C. Osmanpa?a;Caner Osmanpa?a;34;182;77;Turkey;68;68;0;1517;327;CB;Demir Grup Sivasspor;400000;7000;800000;2023;2019;Right
243857;P. Mako;Paseka Mako;28;163;59;South Africa;68;68;0;1689;364;LB;Orlando Pirates;1100000;500;2400000;2022;2018;Left
211089;T. Peyre;Thibaut Peyre;29;184;75;France;68;69;1;1584;337;CB;KV Mechelen;1100000;6000;1700000;2024;2019;Right
261264;D. Affengruber;David Affengruber;21;185;79;Austria;68;76;8;1653;357;CB;SK Sturm Graz;2500000;6000;4300000;2024;2021;Right
240784;J. Bursik;Josef Bursik;21;187;75;England;68;80;12;1334;373;GK;Stoke City;2600000;6000;5500000;2023;2017;Left
212367;Igor Juli�o;Igor de Carvalho Juli�o;27;173;66;Brazil;68;69;1;1748;379;RB;FC Vizela;1300000;2000;2800000;2023;2021;Right
265615;R. Zambrano;Rody Zambrano;29;175;74;Ecuador;68;68;0;1749;380;LB;Mushuc Runa;1100000;500;2400000;2022;2021;Left
250766;K. Imeri;Kastriot Imeri;22;173;73;Switzerland;68;79;11;1951;410;CAM;Servette FC;2700000;7000;4500000;2023;2017;Right
242062;H. Finndell;Hampus Finndell;22;177;74;Sweden;68;79;11;1869;396;CM;Djurg�rdens IF;2700000;3000;3900000;2024;2018;Right
240526;M. Fouzair;Mohamed Fouzair;30;170;70;Morocco;68;68;0;1691;357;RW;Al Raed;1200000;9000;2000000;2024;2019;Right
223629;S. Al Amri;Saleh Al Amri;28;174;70;Saudi Arabia;68;68;0;1671;362;LM;Abha Club;1200000;6000;2000000;2024;2020;Right
220045;C. Mahoney;Connor Mahoney;25;175;67;England;68;71;3;1662;358;LM;Huddersfield Town;1600000;9000;3100000;2024;2022;Left
264589;L. Gechter;Linus Gechter;18;190;80;Germany;68;82;14;1525;333;CB;Hertha BSC;2600000;3000;6000000;2025;2020;Right
205205;J. G�mez;J�sus G�mez;37;166;70;Venezuela;68;68;0;1882;385;CAM;Estudiantes de M�rida;400000;500;860000;2023;2021;Right
235157;C. Daferner;Christoph Daferner;24;189;82;Germany;68;73;5;1609;349;ST;1. FC N�rnberg;1800000;5000;3000000;2023;2022;Right
242325;M. Edjouma;Malcom Edjouma;25;191;88;Morocco;68;70;2;1762;384;CB;FCSB (Steaua);1400000;6000;2000000;2026;2022;Right
183671;E. Terranova;Emanuele Terranova;35;183;85;Italy;68;68;0;1510;328;CB;Bari;325000;1000;504000;2025;2022;Right
230357;Kaio Aldair;Kaio Jesus Aldair Porto;30;175;63;Brazil;68;68;0;1820;377;RB;Fortaleza;1000000;500;2200000;2025;2022;Right
258464;L. Lochoshvili;Luka Lochoshvili;24;191;84;Georgia;68;73;5;1395;309;CB;RZ Pellets Wolfsberger AC;1600000;6000;2400000;2023;2020;Left
216182;M. Leitgeb;Mario Leitgeb;34;183;76;Austria;68;68;0;1747;351;CB;RZ Pellets Wolfsberger AC;400000;7000;580000;2023;2017;Right
222582;Kim Young Bin;Young Bin Kim;30;184;79;Korea Republic;68;68;0;1526;331;CB;Gangwon FC;1000000;3000;1300000;2022;2020;Right
201847;L. Bostyn;Louis Bostyn;28;196;87;Belgium;68;70;2;1013;371;GK;SV Zulte Waregem;1000000;5000;1500000;2025;2014;Right
224375;B. V�csei;B�lint V�csei;28;185;80;Hungary;68;68;0;1871;399;CAM;Ferencv�rosi TC;1200000;500;2600000;2023;2020;Left
226167;J. Dehm;Jannik Dehm;26;181;73;Germany;68;71;3;1772;386;RWB;Hannover 96;1500000;10000;2500000;2023;2021;Right
232823;H. Kawabe;Hayao Kawabe;26;178;70;Japan;68;71;3;1902;415;RM;Grasshopper Club Z�rich;1600000;26000;0;2023;2022;Right
190583;M. Smith;Michael Smith;30;194;86;England;68;68;0;1599;345;ST;Sheffield Wednesday;1200000;7000;2100000;2025;2022;Right
208597;H. Hermannsson;Hj�rtur Hermannsson;27;190;84;Iceland;68;70;2;1600;343;CB;Pisa;1300000;2000;2200000;2025;2021;Right
218232;N. Vargas;Nicol�s Vargas;28;175;75;Chile;68;68;0;1826;386;CB;Deportivo �ublense;1000000;500;2200000;2022;2018;Right
253816;C. Larotonda;Christian Larotonda;23;175;73;Venezuela;68;79;11;1819;387;CDM;Metropolitanos de Caracas FC;2500000;500;5900000;2023;2018;Right
212601;C. Malele;Cephas Malele;28;185;87;Switzerland;68;68;0;1693;376;ST;CFR Cluj;1200000;10000;0;2023;2021;Right
222329;M. Wdowiak;Mateusz Wdowiak;25;174;60;Poland;68;70;2;1760;383;RM;Rak�w Cz?stochowa;1500000;6000;2100000;2024;2021;Right
252025;K. Koindredi;Koba Le�n Koindredi;20;184;77;France;68;82;14;1872;391;CAM;Valencia CF;2900000;9000;7900000;2025;2019;Left
224890;Miguel Cardoso;Miguel Filipe Nunes Cardoso;28;176;76;Portugal;68;68;0;1688;370;LM;Yukatel Kayserispor;1200000;8000;2400000;2024;2021;Right
228730;S. Salcedo;Sa�l Salcedo;24;183;75;Paraguay;68;75;7;1542;329;CB;Club Olimpia;2200000;500;5300000;2025;2021;Right
232826;F. Mac Allister;Francis Mac Allister;26;176;71;Argentina;68;72;4;1763;378;CM;Rosario Central;1500000;6000;0;2023;2020;Right
229845;J. Sabbatini;Jonathan Sabbatini;34;175;71;Uruguay;68;68;0;1849;384;CM;FC Lugano;550000;5000;798000;2023;2012;Right
244692;J. Christensen;Jacob Christensen;21;178;65;Denmark;68;77;9;1854;396;CDM;FC Nordsj�lland;2700000;4000;3900000;2023;2018;Right
253077;D. Sig�r;D�vid Sig�r;31;175;70;Hungary;68;68;0;1787;386;CDM;Ferencv�rosi TC;1000000;500;2200000;2023;2018;Right
177105;P. Ebert;Patrick Ebert;35;175;80;Germany;68;68;0;1926;398;CM;?stanbulspor;475000;5000;926000;2024;2022;Right
244941;M. Fischer;Manfred Fischer;26;179;72;Austria;68;68;0;1839;383;LM;FK Austria Wien;1300000;8000;1900000;2023;2021;Right
184781;D. Petri?;Denis Petri?;34;187;80;Slovenia;68;68;0;1030;375;GK;FC Nantes;210000;8000;420000;2023;2019;Right
180174;B. Kopplin;Bj�rn Kopplin;33;184;80;Germany;68;68;0;1838;398;LB;Randers FC;625000;6000;781000;2024;2019;Right
214991;J. Pi;Jessy Pi;28;179;76;France;68;68;0;1864;397;CDM;Dijon FCO;1100000;3000;1900000;2023;2021;Right
242383;S. Lorenz;Simon Lorenz;25;187;84;Germany;68;71;3;1628;354;CB;Holstein Kiel;1400000;7000;2300000;2023;2020;Right
254159;Z. Nagy;Zsolt Nagy;29;188;81;Hungary;68;68;0;1704;387;LB;Free agent;0;0;0;;2013;Left
212944;J. Cevallos;Jos� Cevallos;27;186;76;Ecuador;68;68;0;1816;385;CAM;CS Emelec;1300000;500;2800000;2023;2020;Right
220624;L. Acosta;Lucas Acosta;27;187;84;Argentina;68;72;4;1240;405;GK;Club Atl�tico Sarmiento;1300000;5000;0;2022;2020;Right
259537;M. Coronel;Mateo Coronel;23;170;71;Argentina;68;71;3;1744;370;CAM;Atl�tico Tucum�n;1600000;5000;0;2023;2019;Right
237524;S. Kaba;Sory Kaba;27;191;80;Guinea;68;69;1;1680;361;ST;FC Midtjylland;1400000;12000;1900000;2024;2019;Right
140498;D. Marshall;David Marshall;37;190;82;Scotland;68;68;0;1188;385;GK;Hibernian;130000;2000;228000;2024;2022;Right
222930;T. Serbest;Tarkan Serbest;28;184;79;Turkey;68;69;1;1822;389;CDM;Kasimpa?a SK;1100000;6000;2300000;2023;2020;Right
258258;T. Machairas;Theodosis Machairas;22;179;74;Greece;68;79;11;1639;358;RM;AEK Athens;2700000;500;6500000;2026;2020;Right
246739;O. Thioune;Ousseynou Thioune;28;180;72;Senegal;68;69;1;1818;373;CDM;Dijon FCO;1200000;3000;2200000;2024;2022;Right
194003;A. Niewulis;Andrzej Niewulis;33;187;77;Poland;68;68;0;1635;360;CB;Rak�w Cz?stochowa;575000;5000;776000;2024;2017;Right
198868;N. Isimat-Mirin;Nicolas Isimat-Mirin;30;187;78;France;68;68;0;1503;316;CB;Sporting Kansas City;1000000;3000;1500000;2022;2021;Right
207828;C. Stockton;Cole Stockton;28;186;75;England;68;68;0;1742;366;ST;Morecambe;1200000;5000;2100000;2023;2019;Right
223188;?. �zbayrakl?;?ener �zbayrakl?;32;171;71;Turkey;68;68;0;1861;395;RB;?stanbul Ba?ak?ehir FK;825000;13000;1700000;2023;2021;Right
244602;O. Boussaid;Othmane Boussaid;22;168;62;Belgium;68;74;6;1767;372;CAM;FC Utrecht;1900000;6000;3200000;2024;2018;Right
256890;C. Bozdo?an;Can Bozdo?an;21;175;72;Germany;68;77;9;1802;388;CAM;FC Utrecht;2700000;7000;0;2023;2019;Left
192634;Marc Mateu;Marc Mateu Sanju�n;32;180;71;Spain;68;68;0;1921;398;LM;SD Huesca;950000;5000;1500000;2023;2021;Left
228225;W. Harding;Wes Harding;25;181;79;Jamaica;68;71;3;1683;373;CB;Rotherham United;1400000;7000;2700000;2023;2020;Right
251776;W. Clar;Walter Clar;27;177;73;Paraguay;68;69;1;1697;364;LB;Club Atl�tico River Plate;1300000;500;2900000;2022;2022;Left
253568;L. Campana;Leonardo Campana;22;187;76;Ecuador;68;75;7;1606;342;ST;Inter Miami CF;2500000;25000;0;2022;2020;Left
190592;M. Sollbauer;Michael Sollbauer;32;187;86;Austria;68;68;0;1465;319;CB;SK Rapid Wien;775000;11000;1200000;2024;2022;Right
259968;L. Otorm�n;Leandro Otorm�n;25;173;74;Uruguay;68;71;3;1667;366;RM;Club Nacional de Football;1600000;500;3600000;2023;2022;Right
